t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu,vpos_pu,alert_signal,alert_bus,alert_v_pu,alert_vpos_pu,alert_vavg_pu,fidvr_stage,tx_v_pu,motor_p_scale,motor_q_scale,caps_status,caps_on,cap_fraction,tap_pu,restore_frac,thermal_restore_frac,motor_slip_avg,motor_slip_max,motor_pf_avg,motor_running_groups,motor_stalled_groups,motor_tripped_groups,motor_restoring_groups,motor_contactor_open_groups,motor_thermal_trip_groups,motor_locked_out_groups,dynamics_enabled,tap_reg1,tap_reg2,tap_reg3,cap1_state,cap1_enabled,cap2_state,cap2_enabled,fidvr_stage_effective
0.24,1,154,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.243,1,155,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.246,1,157,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.249,1,158,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.252,1,160,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.255,1,162,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.258,1,164,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.261,1,165,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.264,1,167,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.267,1,168,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.27,1,170,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.273,1,172,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.276,1,174,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.279,1,175,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.282,1,177,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.285,1,178,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.288,1,180,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.291,1,182,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.294,1,184,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.297,1,185,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.3,1,187,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.303,1,188,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.306,1,190,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.309,1,192,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.312,1,194,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.315,1,195,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.318,1,197,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.321,1,198,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.324,1,200,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.327,1,202,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.33,1,204,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.333,1,206,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.336,1,208,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.339,1,210,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.342,1,212,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.345,1,214,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.348,1,216,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.351,1,218,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.354,1,220,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.357,1,222,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.36,1,224,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.363,1,226,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.366,1,228,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.369,1,230,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.372,1,232,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.375,1,234,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.378,1,236,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.381,1,238,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.384,1,240,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.387,1,242,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.39,1,244,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.393,1,246,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.396,1,248,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.399,1,250,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.402,1,252,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.405,1,254,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.408,1,256,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.411,1,258,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.414,1,260,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.417,1,262,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.42,1,264,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.423,1,266,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.426,1,268,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.429,1,270,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.432,1,272,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.435,1,274,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.438,1,276,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.441,1,278,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.444,1,280,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.447,1,282,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.45,1,284,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.453,1,286,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.456,1,288,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.459,1,290,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.462,1,292,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.465,1,294,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.468,1,296,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.471,1,298,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.474,1,300,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.477,1,302,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.48,1,304,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
